path,line,occurrence,classification,definition,compatible_canonical_metric,conversion_reason,ambiguity_status
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,1480,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,1507,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,1534,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,1561,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,1588,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,1615,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.csv,1,walking_speed,LEGACY_ALIAS_UNPROVEN,"condition_id,scope,gene_specific_mapping,burden_level,burden_label,seed,run_status,skip_reason,step_count,timestep_s,duration_s,operator_applied,operator_config_sha256,action_changed_for_positive_burden,burden_zero_identity_pass,adhesion_on",NONE_UNTIL_REVIEW,definition does not prove equivalence,LEGACY_ALIAS_UNPROVEN
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,27,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 2.8147900404746955,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,59,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 2.751075909819597,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,91,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 3.3043165130501264,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,123,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 3.30745541859186,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,155,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 3.07981684120186,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,187,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 3.071372395386294,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,219,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 2.786406351485537,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,251,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 2.348187701436238,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,283,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 3.193493300309089,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,315,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 2.998516737734145,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,347,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 2.7309851742936,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,379,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 2.7009793103990867,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,411,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 2.917762188750791,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,443,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 2.2834601518454445,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,475,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 3.1992378656397853,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,507,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 3.09266621712464,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,539,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 2.669353911280795,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,571,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 2.6066488848648115,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,603,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 3.095979069875861,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,635,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 2.8669650258280646,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,667,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 3.1741308365911163,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,699,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 3.5776833181634378,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,731,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 5.10930068194661,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,763,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 3.4044908603190573,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,795,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 10.337123687806013,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,827,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 8.678506225002218,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,859,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 9.818829922715965,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,891,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 12.202652124917114,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,923,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 11.410319722494675,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,955,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 10.618520941155493,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,987,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 2.8147900404746955,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,1019,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 2.751075909819597,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,1051,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 3.3043165130501264,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,1083,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 3.30745541859186,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,1115,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 3.07981684120186,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,1147,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 3.071372395386294,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,1179,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 2.786406351485537,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,1211,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 2.348187701436238,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,1243,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 3.193493300309089,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,1275,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 2.998516737734145,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,1307,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 2.7309851742936,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,1339,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 2.7009793103990867,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,1371,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 2.917762188750791,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,1403,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 2.2834601518454445,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,1435,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 3.1992378656397853,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,1467,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 3.09266621712464,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,1499,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 2.669353911280795,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,1531,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 2.6066488848648115,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,1563,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 3.095979069875861,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,1595,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 2.8669650258280646,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,1627,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 3.1741308365911163,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,1659,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 3.5776833181634378,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,1691,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 5.10930068194661,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,1723,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 3.4044908603190573,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,1755,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 10.337123687806013,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,1787,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 8.678506225002218,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,1819,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 9.818829922715965,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,1851,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 12.202652124917114,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,1883,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 11.410319722494675,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12g_integrated_proxy_rollouts/results/integrated_proxy_disease_metrics.json,1915,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 10.618520941155493,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_13a_chen_objective/manifests/chen_objective_manifest.json,9,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""research/paper_review/digitized/chen_2014_adult_walking_speed.csv"",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_13a_chen_objective/manifests/chen_objective_manifest.json,19,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""path"": ""research/paper_review/digitized/chen_2014_adult_walking_speed.csv"",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_13a_chen_objective/results/chen_objective_feasibility.csv,3,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"ratio,mean_planar_speed_ratio_to_control,0.670103092784,dimensionless,,NOT_REPORTED,research/paper_review/digitized/chen_2014_adult_walking_speed.csv,PREFERRED_FOR_PROXY_CALIBRATION,Computed only from the matched Old A30P and Old CT rows in",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_13c_calibrated_confirmation/results/calibrated_confirmation_metrics.csv,1,walking_speed,LEGACY_ALIAS_UNPROVEN,"condition_id,scope,gene_specific_mapping,burden_level,burden_label,seed,run_status,skip_reason,step_count,timestep_s,duration_s,operator_applied,operator_config_sha256,action_changed_for_positive_burden,burden_zero_identity_pass,adhesion_on",NONE_UNTIL_REVIEW,definition does not prove equivalence,LEGACY_ALIAS_UNPROVEN
experiments/gate_13c_calibrated_confirmation/results/calibrated_confirmation_metrics.json,51,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": ""3.4085557223544467"",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_13c_calibrated_confirmation/results/calibrated_confirmation_metrics.json,83,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": ""3.19739231560763"",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_13c_calibrated_confirmation/results/calibrated_confirmation_metrics.json,115,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": ""3.0889827266984238"",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_13c_calibrated_confirmation/results/calibrated_confirmation_metrics.json,147,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": ""2.9088674532438454"",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_13c_calibrated_confirmation/results/calibrated_confirmation_metrics.json,179,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": ""3.3782190705269466"",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_13c_calibrated_confirmation/results/calibrated_confirmation_metrics.json,211,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": ""3.0002343737819714"",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_13c_calibrated_confirmation/results/calibrated_confirmation_metrics.json,243,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": ""3.037080889115311"",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_13c_calibrated_confirmation/results/calibrated_confirmation_metrics.json,275,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": ""3.080614309639769"",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_13c_calibrated_confirmation/results/calibrated_confirmation_metrics.json,307,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": ""2.8400288583781843"",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_13c_calibrated_confirmation/results/calibrated_confirmation_metrics.json,339,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": ""2.607844776062516"",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_13c_calibrated_confirmation/results/calibrated_confirmation_metrics.json,371,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": ""3.1493033540366464"",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_13c_calibrated_confirmation/results/calibrated_confirmation_metrics.json,403,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": ""2.691823888697412"",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_14b_pozo_holdout_validation/results/pozo_holdout_metrics.csv,1,walking_speed,LEGACY_ALIAS_UNPROVEN,"condition_id,scope,gene_specific_mapping,burden_level,burden_label,seed,run_status,skip_reason,step_count,timestep_s,duration_s,operator_applied,operator_config_sha256,action_changed_for_positive_burden,burden_zero_identity_pass,adhesion_on",NONE_UNTIL_REVIEW,definition does not prove equivalence,LEGACY_ALIAS_UNPROVEN
experiments/gate_14b_pozo_holdout_validation/results/pozo_holdout_metrics.json,27,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 3.2128168535912884,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_14b_pozo_holdout_validation/results/pozo_holdout_metrics.json,59,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 3.3500051540157894,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_14b_pozo_holdout_validation/results/pozo_holdout_metrics.json,91,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 3.314410616602147,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_14b_pozo_holdout_validation/results/pozo_holdout_metrics.json,123,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": 3.2179261754090085,",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
